source_file,auction_date,number,brand,model,year,month,cc,color,transmission,tax,violation,strong_violation,price,grade,mileage_km,mileage_available,vehicle_type
2023-10-06_行將競拍結果.md,2023-10-06,3131,FORD,FOCUS,2011,11,2261,灰,手自,0,0,0,60000,A,81276,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,3175,FORD,FOCUS,2018,11,1499,白,手自,0,0,0,440000,A,55568,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,2303,FORD,KUGA,2016,11,1997,銀,手自,0,0,0,250000,B,150318,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,1056,FORD,KUGA,2019,1,1998,白,手自,0,0,0,340000,A,134598,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,177,HONDA,CIVIC,2011,1,1799,深灰,自,4800,900,0,150000,A,82381,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,112,HONDA,CIVIC,2012,6,1799,白,手自,11920,14000,0,70000,D,203257,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,2319,HONDA,CIVIC,2012,9,1798,白,自,11920,0,1,126000,C,237788,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,2529,HONDA,CR-V,2013,7,2354,白,手自,0,0,0,252000,C,161305,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,8507,HONDA,CR-V,2018,1,1498,深灰,自,2400,0,0,561000,A,100990,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,1019,HONDA,CR-V,2019,2,1498,深灰,手自,0,0,0,682000,A,58570,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,2002,HONDA,FIT,2010,9,1498,深灰,手自,2400,0,0,679000,B,40009,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,164,HONDA,FIT,2019,1,1497,白,手自,42163,122800,2,144000,C,,0,automobile
2023-10-06_行將競拍結果.md,2023-10-06,142,HONDA,HR-V,2018,5,1799,黑,手自,0,0,0,492000,A,26713,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,3171,HONDA,ODYSSEY,2017,7,2356,白,手自,0,0,0,935000,A,113836,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,183,HYUNDAI,ELANTRA,2012,9,3471,白,手自,0,0,0,1390000,A,32098,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,568,HYUNDAI,ELANTRA,2014,3,1797,白黑,手自,4800,0,0,78000,E,,0,automobile
2023-10-06_行將競拍結果.md,2023-10-06,1048,HYUNDAI,ELANTRA,2018,5,1582,白黑,手自,0,0,0,285000,B,80617,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,3824,HYUNDAI,IX35,2011,5,1591,淺灰,手自,0,0,0,381000,B,10497,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,524,HYUNDAI,IX35,2011,8,1998,白,手自,17410,1500,0,50000,B,,0,automobile
2023-10-06_行將競拍結果.md,2023-10-06,3543,HYUNDAI,PORTER,2018,4,2497,藍,手,3708,0,0,380000,A,34012,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,145,HYUNDAI,PORTER,2020,11,2497,白,自,5518,8600,2,569000,A,64590,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,199,HYUNDAI,SONATA,2011,6,2359,銀,手自,6180,29100,0,6000,C,339140,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,1018,HYUNDAI,TUCSON,2017,5,1999,白,手自,0,14100,0,275000,A,163524,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,3079,HYUNDAI,TUCSON,2017,9,1999,銀,手自,0,0,0,360000,A,47209,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,2834,LEXUS,GS250,2012,4,3456,銀,手自,0,0,0,111000,A,147339,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,1054,LEXUS,NX200,2018,3,1987,白,手自,0,0,0,930000,A,101764,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,2307,LEXUS,NX200T,2015,11,1998,白,手自,0,0,0,705000,A,172559,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,8007,MAZDA,CX-9,2022,7,2488,深藍,手自,3600,0,0,1153000,A,16075,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,109,MAZDA,MAZDA 3,2012,2,2488,白,手自,0,7400,0,100000,A,119614,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,2105,MAZDA,MAZDA 3,2015,9,1998,灰,手自,6180,26800,0,201000,A,184068,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,2526,MAZDA,MAZDA 5,2011,3,1999,黑,手自,0,0,0,102000,B,272903,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,146,MITSUBISHI,CANTER,2010,12,2977,白藍,手,10440,900,0,242000,C,259058,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,501,MITSUBISHI,COLT PLUS,2018,8,1499,藍,手自,1890,0,0,220000,A,7992,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,2096,MITSUBISHI,DELICA,2004,4,1997,藍,手,0,0,0,36000,C,215645,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,1024,MITSUBISHI,DELICA,2017,11,2351,白,手,7710,0,0,142000,A,117355,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,8508,MITSUBISHI,DELICA,2018,9,2351,藍白,手,0,0,0,246000,A,44083,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,540,MITSUBISHI,LANCER IO,2015,7,1798,紅,手自,4800,900,0,99000,B,222620,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,173,MITSUBISHI,OUTLANDER,2011,9,2359,白,手自,17410,3600,0,14000,D,,0,automobile
2023-10-06_行將競拍結果.md,2023-10-06,3825,MITSUBISHI,VERYCA,2016,7,2359,白,手,0,0,0,180000,A,74387,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,8003,MITSUBISHI,VERYCA,2020,3,1488,銀,自,0,300,0,347000,A,4980,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,3142,MITSUBISHI,VERYCA,2022,8,1488,藍,自,0,0,0,410000,A+,9,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,1507,MITSUBISHI,ZINGER,2018,5,2378,銀,自,23443,8300,2,60000,C,124601,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,1805,NISSAN,KICKS,2022,2,1498,灰,自,0,0,0,539000,A,7290,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,523,NISSAN,LIVINA,2017,4,1598,銀,自,4800,0,0,150000,B,135200,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,1007,NISSAN,MARCH,2012,1,1498,深灰,自,0,0,0,128000,B,93676,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,538,NISSAN,SENTRA,2020,11,1598,白,自,11920,28100,0,440000,A,85735,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,543,NISSAN,SENTRA,2021,8,1598,黑橙黃,手自,0,0,0,500000,B,53134,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,1806,NISSAN,TEANA,2013,6,2496,黑,手自,11920,0,0,122000,B,89603,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,3146,NISSAN,TIIDA,2015,1,1598,白,自,0,0,0,200000,B,82887,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,1009,NISSAN,TIIDA,2017,9,1598,白,自,11920,0,0,325000,B,58305,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,7285,PORSCHE,MACAN,2017,1,2967,黑,手自,0,0,0,1129000,B+,84920,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,2011,PORSCHE,PANAMERA,2009,12,4806,黑,手自,0,0,0,400000,B,,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,7502,VOLKSWAGEN,GOLF VARIANT,2012,2,1984,藍,手自,0,0,0,550000,A,193642,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,2094,VOLKSWAGEN,PASSAT,2015,10,1395,灰,手自,0,0,0,172000,B,156118,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,7274,VOLKSWAGEN,TIGUAN,2011,12,1984,銀,手自,0,0,0,106000,A,118724,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,7822,VOLKSWAGEN,TIGUAN,2013,6,1984,紅,手自,0,0,0,180000,B,114278,1,automobile
2023-10-06_行將競拍結果.md,2023-10-06,2021,VOLVO,XC60,2014,2,1969,黑,手自,0,0,0,196000,A,224079,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,7204,BENZ,B200,2012,11,1595,深灰,手自,0,0,0,287000,B+,126749,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2013,BENZ,C250,2012,4,1796,黑,手自,0,0,0,301000,A,183807,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,7260,BENZ,C300,2016,6,1991,白,手自,0,0,0,964000,B+,93174,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,7280,BENZ,E220,2011,5,2143,銀,手自,17410,0,0,280000,B,127086,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,7812,BENZ,E300,2017,1,1991,灰,手自,0,0,0,1262000,A,104406,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,543,BENZ,GLA250,2014,11,1991,白,手自,6180,4100,0,378000,N,159307,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,7244,BENZ,GLE43 AMG,2017,10,2996,黑,手自,0,0,0,1580000,B+,104870,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,3616,BENZ,S350,2012,9,3498,黑,手自,0,0,0,409000,B+,124483,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,7251,BMW,218I,2015,11,1499,白,手自,0,0,0,351000,A,105756,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,3186,BMW,320,2013,10,1997,黑,手自,0,0,0,443000,A,100087,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,7535,BMW,328,2014,3,1997,白,手自,0,0,0,733000,A,117805,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,544,BMW,520D,2013,6,1995,黑,手自,3708,14400,0,265000,B+,106181,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2302,BMW,520D,2017,5,1995,淺藍,手自,0,0,0,898000,B+,105387,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,837,BMW,523,2006,11,2497,銀,手自,11180,8000,0,6000,B,,0,automobile
2023-11-22_行將競拍結果.md,2023-11-22,835,BMW,528,2014,1,1997,黑,手自,0,0,0,456000,N,,0,automobile
2023-11-22_行將競拍結果.md,2023-11-22,7235,BMW,730LI,2010,9,2996,黑,手自,0,0,0,290000,A,83519,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,7311,BMW,X1,2017,2,1998,白,手自,0,0,0,610000,B+,143222,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2840,BMW,X5,2010,2,2993,黑,手自,0,0,0,110000,B,262602,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,7804,BMW,X6,2011,3,2979,黑,手自,0,0,0,436000,A,103856,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2828,FORD,FIESTA,2015,7,998,藍,手自,0,0,0,96000,B+,171764,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,3037,FORD,FIESTA,2018,1,998,白,手自,1080,0,0,240000,C,47164,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,171,FORD,FOCUS,2018,3,1499,紅,手自,11920,1200,0,270000,B,90431,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1528,FORD,FOCUS,2023,2,1497,深藍,手自,0,0,0,844000,A+,5269,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2834,FORD,KUGA,2016,3,1499,灰,手自,0,0,0,180000,B,163839,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1041,FORD,KUGA,2018,10,1498,灰,手自,0,0,0,405000,A,40114,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2802,FORD,RANGER,2014,12,3198,灰,手自,0,0,0,380000,A,269324,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,824,HONDA,CIVIC,2009,6,1799,白,手自,0,20100,0,85000,C,353225,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2599,HONDA,CR-V,2007,3,1997,深灰,自,0,0,0,94000,C,133466,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,3070,HONDA,CR-V,2008,7,1997,深灰,自,0,0,0,115000,A,218772,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2537,HONDA,CR-V,2015,11,2354,白,手自,0,0,0,325000,A,178169,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1080,HONDA,CR-V,2017,7,1498,白,手自,0,0,0,550000,A,94049,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1523,HONDA,CR-V,2018,11,1498,深灰,手自,1014,0,0,530000,A,139470,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8024,HONDA,CR-V,2019,8,1498,深灰,手自,0,0,0,610000,C,76088,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1104,HONDA,FIT,2013,5,1497,白,手自,0,0,0,206000,A,125725,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8012,HONDA,HR-V,2020,4,1799,白,手自,0,300,0,472000,B,47841,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8546,HONDA,ODYSSEY,2018,1,2356,白,手自,0,0,0,846000,A,89963,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8033,HONDA,ODYSSEY,2021,5,2356,黑,手自,3240,0,0,1390000,A,41195,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,3824,HYUNDAI,ELANTRA,2013,6,1797,白,手自,0,0,0,170000,C,202527,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1110,HYUNDAI,I10,2011,6,1086,淺藍,自,0,0,0,78000,B,83224,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,3113,HYUNDAI,PORTER,2013,9,2497,藍白,手,0,0,0,228000,A,3985,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8540,HYUNDAI,VERNA,2017,1,1591,灰,手自,0,0,0,181000,A,93491,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1077,KIA,PICANTO,2019,4,1248,橙黃,自,0,0,0,255000,A,59637,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1323,LEXUS,CT200H,2017,3,1798,白,自,600,0,0,690000,A,80871,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,3054,LEXUS,ES240,2010,8,2362,深灰,手自,0,0,0,162000,B,154611,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8014,LEXUS,ES250,2019,9,2487,黑,手自,0,0,0,1158000,B+,26653,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2805,LEXUS,GS300,2006,4,2995,黑,手自,0,0,0,27000,C,407607,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1316,LEXUS,NX200,2020,9,1987,白,手自,0,0,0,1115000,A,48173,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2820,LEXUS,RX330,2004,7,3311,銀,自,0,0,0,54000,B+,227128,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,502,LEXUS,RX350,2011,8,3456,黑,手自,0,0,0,191000,B,201773,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2105,LEXUS,RX450H,2013,6,3456,黑,手自,0,0,0,277000,A,213123,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2103,MAZDA,CX-5,2015,4,2191,深紅,手自,0,0,0,154000,B,232018,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1307,MAZDA,CX-5,2018,5,1998,灰,手自,0,0,0,566000,A,58741,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,3124,MAZDA,MAZDA 3,2015,5,1998,灰,手自,0,0,0,357000,B+,105085,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,830,MAZDA,MAZDA 3,2016,6,1998,白,手自,17410,5500,0,220000,C,,0,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1075,MAZDA,MAZDA 3,2017,11,1998,灰,手自,6180,0,0,335000,B+,129007,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,539,MAZDA,MAZDA 6,2017,2,2191,黑,手自,3708,1200,0,351000,A,120294,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2313,MINI,MINI COOPER S,2010,9,1598,藍黑,手自,0,0,0,234000,A,180501,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,169,MITSUBISHI,CANTER,2003,11,2835,藍,手,13028,12500,3,120000,B,163630,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,6528,MITSUBISHI,CANTER,2004,7,2835,藍,手,0,0,0,150000,B,316905,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2557,MITSUBISHI,COLT PLUS,2013,10,1499,深灰,手自,0,0,0,50000,C,182663,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8521,MITSUBISHI,COLT PLUS,2019,12,1499,白,手自,0,0,0,160000,C,55376,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8820,MITSUBISHI,COLT PLUS,2019,12,1499,白,手自,0,0,0,184000,A,53005,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,3875,MITSUBISHI,DELICA,2016,5,2351,白,手,0,0,0,188000,A,130922,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8525,MITSUBISHI,LANCER,2018,8,1798,黑,手自,0,0,0,190000,A,125855,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1520,MITSUBISHI,OUTLANDER,2014,9,2359,黑,手自,0,0,0,155000,A,141490,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1038,MITSUBISHI,OUTLANDER,2023,1,2359,白,自,0,0,0,713000,A,15374,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2342,MITSUBISHI,VERYCA,2011,9,1198,銀,手,0,0,0,102000,C,84818,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8504,MITSUBISHI,VERYCA,2018,10,1299,白,手,0,0,0,132000,A,184794,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1079,MITSUBISHI,VERYCA,2019,5,1488,藍,自,0,0,0,322000,A,31133,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8019,MITSUBISHI,VERYCA,2019,10,1488,銀,手,0,0,0,266000,A,92037,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8824,MITSUBISHI,VERYCA,2020,7,1488,藍白,手,0,0,0,309000,A,30017,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8036,MITSUBISHI,VERYCA,2020,10,1488,銀白,手,0,0,0,270000,A,61846,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8021,MITSUBISHI,VERYCA,2021,1,1488,白,手,0,1200,0,191000,C,134138,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,160,MITSUBISHI,ZINGER,2017,6,2378,藍,自,17410,600,0,42000,D,260300,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8903,MITSUBISHI,ZINGER,2018,9,2378,銀,自,0,0,0,175000,C,107887,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8904,MITSUBISHI,ZINGER,2018,10,2378,銀,自,0,0,0,168000,B,118636,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8810,MITSUBISHI,ZINGER,2020,10,2378,銀,自,0,0,0,278000,A,59700,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2318,NISSAN,GRAND LIVINA,2011,1,1797,白,自,0,0,0,80000,A,227092,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2323,NISSAN,JUKE,2015,8,1598,白,自,0,0,0,190000,B,159554,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1827,NISSAN,LIVINA,2011,1,1598,黑,自,0,0,0,85000,B,95523,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2119,NISSAN,LIVINA,2011,7,1598,黑,自,0,0,0,66000,A,181665,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8003,NISSAN,LIVINA,2019,3,1598,銀,自,0,0,0,289000,A,31609,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2015,NISSAN,MARCH,2013,6,1498,銀,自,0,0,0,107000,C,116231,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1024,NISSAN,ROGUE,2011,11,2488,灰,自,0,0,0,131000,A,73063,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,3874,NISSAN,SENTRA,2015,2,1798,白,自,0,0,0,149000,A,75728,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8414,NISSAN,SENTRA,2018,10,1798,白,自,0,0,0,145000,D,66419,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,8532,NISSAN,SENTRA,2020,10,1598,白,自,0,0,0,441000,A,118313,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2533,NISSAN,TIIDA,2012,8,1797,白,自,0,0,0,108000,C,136519,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1850,NISSAN,TIIDA,2015,11,1598,白,自,0,0,0,210000,A,73130,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,833,NISSAN,TIIDA,2016,9,1598,白,自,4800,900,0,134000,N,,0,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1506,NISSAN,TIIDA,2018,10,1598,深紅,自,0,0,0,309000,A,71463,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2023,NISSAN,X-TRAIL,2007,7,1998,黑,自,0,0,0,31000,B,283926,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2110,NISSAN,X-TRAIL,2008,1,2488,黑,自,0,0,0,50000,C,157732,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,840,NISSAN,X-TRAIL,2018,1,1997,深灰,手自,27772,8100,0,241000,C,76875,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2330,PORSCHE,CAYENNE,2012,5,3598,深灰,手自,0,0,0,411000,A,156096,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2521,PORSCHE,PANAMERA,2009,9,4806,白,手自,0,0,0,500000,A,84785,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,1508,SUBARU,XV,2022,6,1995,藍,手自,6180,0,0,630000,A,13743,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,7835,VOLKSWAGEN,GOLF,2011,4,1390,白,手自,0,0,0,122000,A,82528,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,7258,VOLKSWAGEN,T6,2020,12,1968,銀,手自,0,0,0,1360000,B,55927,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,545,VOLKSWAGEN,TIGUAN,2020,7,1395,黑,手自,11920,0,0,520000,B+,115147,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2575,VOLVO,C30,2010,10,1999,紅,手自,0,0,0,68000,A,180482,1,automobile
2023-11-22_行將競拍結果.md,2023-11-22,2143,VOLVO,XC60,2014,1,2400,銀,手自,0,0,0,260000,B,175140,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,7208,AUDI,Q5,2018,2,1984,白,手自,4800,0,0,988000,A,37794,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,2108,BENZ,A180,2014,9,1595,白,手自,0,0,0,395000,A,181914,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,2042,BENZ,C240,2001,9,2597,銀,手自,0,0,0,31000,A,159748,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,3573,BENZ,C300,2010,1,2996,白,手自,0,0,0,190000,B,166966,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,2130,BENZ,E200,2013,7,1991,灰,手自,0,0,0,350000,A,271026,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,7824,BENZ,GLA180,2016,9,1595,藍,手自,0,0,0,630000,A,55538,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,505,BENZ,GLC300,2016,9,1991,黑,手自,6180,14800,0,961000,A,109434,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,521,BMW,318D,2012,7,1995,白,手自,14481,32544,0,240000,N,,0,automobile
2023-11-24_行將競拍結果.md,2023-11-24,3100,BMW,520D,2011,7,1995,灰,手自,14938,0,0,290000,A,137214,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,7262,BMW,523,2011,4,2497,黑,手自,14938,0,0,266000,A,112795,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,7220,BMW,630I GT,2020,8,1998,白,手自,17410,0,0,1996000,A+,51117,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,7502,BMW,X4,2018,8,1998,藍,手自,0,0,0,1460000,A,35290,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,543,BMW,Z4,2012,7,1997,白,手自,0,0,0,470000,B,,0,automobile
2023-11-24_行將競拍結果.md,2023-11-24,2005,FORD,ECOSPORT,2014,5,1498,藍,手自,0,0,0,74000,B,189614,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,871,FORD,FIESTA,2014,5,1498,白,手自,3080,3800,0,30000,A,190479,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,848,FORD,FOCUS,2015,1,1596,黑,手自,11920,27200,0,15000,C,142542,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,1080,FORD,FOCUS,2022,7,1497,白,手自,0,0,0,700000,A,16951,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,1520,FORD,KUGA,2022,5,1496,灰,自,14938,0,0,700000,A,26574,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,104,HONDA,CIVIC,2009,3,1799,深灰,手自,14346,0,0,80000,C,,0,automobile
2023-11-24_行將競拍結果.md,2023-11-24,135,HONDA,CR-V,2010,3,1997,深灰,自,17410,1800,0,68000,B,214656,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,3076,HONDA,CR-V,2019,7,1498,深灰,手自,0,0,0,580000,A,110181,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,1041,HONDA,FIT,2011,2,1497,白,手自,0,0,0,162000,B,124191,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,530,HONDA,HR-V,2017,3,1799,白,手自,4800,1200,0,454000,A,74608,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,567,HYUNDAI,ELANTRA,2012,11,1797,白,手自,11920,190500,0,58000,B+,311544,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,832,HYUNDAI,ELANTRA,2015,9,1797,白,手自,7120,900,1,235000,A,164410,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,3853,HYUNDAI,STAREX,2014,11,2497,白,手自,9547,0,0,230000,A,234673,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,8126,HYUNDAI,VENUE,2020,9,1598,白黑,手自,0,0,0,360000,A,136183,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,2509,KIA,KAON,2015,4,2497,白,手,0,0,0,150000,B+,281750,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,1503,LEXUS,ES300H,2014,11,2494,黑,手自,0,0,0,506000,B,102451,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,1069,LEXUS,ES350,2011,7,3456,黑,手自,0,0,0,151000,A,58651,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,1078,LEXUS,IS300H,2014,6,2494,白,手自,0,0,0,510000,B+,121467,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,1313,LEXUS,NX200T,2015,8,1998,白,手自,0,0,0,800000,B+,103743,1,automobile
2023-11-24_行將競拍結果.md,2023-11-24,8883,LEXUS,RX270,2014,11,2672,灰,手自,0,0,0,448000,A,127879,1,automobile
